id,source_folder,source_relative_path,remote_path,web_path,file_name,display_name,extension,size_bytes,mtime
387,国盛证券,国盛证券/20230306-国盛证券-量化专题报告：“量价淘金”选股因子系列研究（三），如何基于RSI技术指标构建有效的选股因子？.pdf,/mnt/research/研报/国盛证券/20230306-国盛证券-量化专题报告：“量价淘金”选股因子系列研究（三），如何基于RSI技术指标构建有效的选股因子？.pdf,reports/国盛证券/20230306-国盛证券-量化专题报告：“量价淘金”选股因子系列研究（三），如何基于RSI技术指标构建有效的选股因子？.pdf,20230306-国盛证券-量化专题报告：“量价淘金”选股因子系列研究（三），如何基于RSI技术指标构建有效的选股因子？.pdf,20230306-国盛证券-量化专题报告：“量价淘金”选股因子系列研究（三），如何基于RSI技术指标构建有效的选股因子？,pdf,1267504,2026-04-11T16:47:53.941896+00:00
388,国盛证券,国盛证券/20240313-国盛证券-基本面量化系列研究之二十九：保持“红利底仓+AI进攻”的均衡配置.pdf,/mnt/research/研报/国盛证券/20240313-国盛证券-基本面量化系列研究之二十九：保持“红利底仓+AI进攻”的均衡配置.pdf,reports/国盛证券/20240313-国盛证券-基本面量化系列研究之二十九：保持“红利底仓+AI进攻”的均衡配置.pdf,20240313-国盛证券-基本面量化系列研究之二十九：保持“红利底仓+AI进攻”的均衡配置.pdf,20240313-国盛证券-基本面量化系列研究之二十九：保持“红利底仓+AI进攻”的均衡配置,pdf,1831662,2026-04-11T16:47:50.383896+00:00
389,国盛证券,国盛证券/20240528-国盛证券-量化专题报告：“量价淘金”选股因子系列研究（五），基于趋势资金日内交易行为的选股因子.pdf,/mnt/research/研报/国盛证券/20240528-国盛证券-量化专题报告：“量价淘金”选股因子系列研究（五），基于趋势资金日内交易行为的选股因子.pdf,reports/国盛证券/20240528-国盛证券-量化专题报告：“量价淘金”选股因子系列研究（五），基于趋势资金日内交易行为的选股因子.pdf,20240528-国盛证券-量化专题报告：“量价淘金”选股因子系列研究（五），基于趋势资金日内交易行为的选股因子.pdf,20240528-国盛证券-量化专题报告：“量价淘金”选股因子系列研究（五），基于趋势资金日内交易行为的选股因子,pdf,990183,2026-04-11T16:47:45.684897+00:00
390,国联证券,国联证券/20211127-国联证券-周期内barra~CNE6的A股适用探析：规模和成长因子迎来春天.pdf,/mnt/research/研报/国联证券/20211127-国联证券-周期内barra~CNE6的A股适用探析：规模和成长因子迎来春天.pdf,reports/国联证券/20211127-国联证券-周期内barra~CNE6的A股适用探析：规模和成长因子迎来春天.pdf,20211127-国联证券-周期内barra~CNE6的A股适用探析：规模和成长因子迎来春天.pdf,20211127-国联证券-周期内barra~CNE6的A股适用探析：规模和成长因子迎来春天,pdf,2018259,2026-04-11T16:47:42.338897+00:00
391,国联证券,国联证券/20240128-国联证券-金融工程专题：基于遗传规划的对传统量价因子的优化思路.pdf,/mnt/research/研报/国联证券/20240128-国联证券-金融工程专题：基于遗传规划的对传统量价因子的优化思路.pdf,reports/国联证券/20240128-国联证券-金融工程专题：基于遗传规划的对传统量价因子的优化思路.pdf,20240128-国联证券-金融工程专题：基于遗传规划的对传统量价因子的优化思路.pdf,20240128-国联证券-金融工程专题：基于遗传规划的对传统量价因子的优化思路,pdf,1061524,2026-04-11T16:47:36.494897+00:00
392,国金证券,国金证券/20221118-国金证券-金融工程专题报告：Alpha掘金系列之二，基于高频快照数据的量价背离选股因子.pdf,/mnt/research/研报/国金证券/20221118-国金证券-金融工程专题报告：Alpha掘金系列之二，基于高频快照数据的量价背离选股因子.pdf,reports/国金证券/20221118-国金证券-金融工程专题报告：Alpha掘金系列之二，基于高频快照数据的量价背离选股因子.pdf,20221118-国金证券-金融工程专题报告：Alpha掘金系列之二，基于高频快照数据的量价背离选股因子.pdf,20221118-国金证券-金融工程专题报告：Alpha掘金系列之二，基于高频快照数据的量价背离选股因子,pdf,835465,2026-04-11T16:47:33.670897+00:00
393,国金证券,国金证券/20230202-国金证券-Alpha掘金系列之三：高频非线性选股因子的线性化与失效因子的动态纠正.pdf,/mnt/research/研报/国金证券/20230202-国金证券-Alpha掘金系列之三：高频非线性选股因子的线性化与失效因子的动态纠正.pdf,reports/国金证券/20230202-国金证券-Alpha掘金系列之三：高频非线性选股因子的线性化与失效因子的动态纠正.pdf,20230202-国金证券-Alpha掘金系列之三：高频非线性选股因子的线性化与失效因子的动态纠正.pdf,20230202-国金证券-Alpha掘金系列之三：高频非线性选股因子的线性化与失效因子的动态纠正,pdf,1144945,2026-04-11T16:47:30.542898+00:00
394,国金证券,国金证券/20230226-国金证券-主动量化研究之一：自主可控概念量化投资指南，择时、选股、选基.pdf,/mnt/research/研报/国金证券/20230226-国金证券-主动量化研究之一：自主可控概念量化投资指南，择时、选股、选基.pdf,reports/国金证券/20230226-国金证券-主动量化研究之一：自主可控概念量化投资指南，择时、选股、选基.pdf,20230226-国金证券-主动量化研究之一：自主可控概念量化投资指南，择时、选股、选基.pdf,20230226-国金证券-主动量化研究之一：自主可控概念量化投资指南，择时、选股、选基,pdf,1304386,2026-04-11T16:47:28.024898+00:00
395,国金证券,国金证券/20230227-国金证券-Alpha掘金系列之四：基于逐笔成交数据的遗憾规避因子.pdf,/mnt/research/研报/国金证券/20230227-国金证券-Alpha掘金系列之四：基于逐笔成交数据的遗憾规避因子.pdf,reports/国金证券/20230227-国金证券-Alpha掘金系列之四：基于逐笔成交数据的遗憾规避因子.pdf,20230227-国金证券-Alpha掘金系列之四：基于逐笔成交数据的遗憾规避因子.pdf,20230227-国金证券-Alpha掘金系列之四：基于逐笔成交数据的遗憾规避因子,pdf,1032519,2026-04-11T16:47:24.579898+00:00
396,国金证券,国金证券/20230404-国金证券-Alpha掘金系列之五：如何利用ChatGPT挖掘高频选股因子？.pdf,/mnt/research/研报/国金证券/20230404-国金证券-Alpha掘金系列之五：如何利用ChatGPT挖掘高频选股因子？.pdf,reports/国金证券/20230404-国金证券-Alpha掘金系列之五：如何利用ChatGPT挖掘高频选股因子？.pdf,20230404-国金证券-Alpha掘金系列之五：如何利用ChatGPT挖掘高频选股因子？.pdf,20230404-国金证券-Alpha掘金系列之五：如何利用ChatGPT挖掘高频选股因子？,pdf,1735823,2026-04-11T16:47:19.829898+00:00
397,国金证券,国金证券/20230626-国金证券-Alpha掘金系列之六：弹性与投资者耐心，基于高频订单簿的斜率凸性因子.pdf,/mnt/research/研报/国金证券/20230626-国金证券-Alpha掘金系列之六：弹性与投资者耐心，基于高频订单簿的斜率凸性因子.pdf,reports/国金证券/20230626-国金证券-Alpha掘金系列之六：弹性与投资者耐心，基于高频订单簿的斜率凸性因子.pdf,20230626-国金证券-Alpha掘金系列之六：弹性与投资者耐心，基于高频订单簿的斜率凸性因子.pdf,20230626-国金证券-Alpha掘金系列之六：弹性与投资者耐心，基于高频订单簿的斜率凸性因子,pdf,1008313,2026-04-11T16:47:15.581899+00:00
398,天风证券,天风证券/20170416-天风证券-量化择时及多因子跟踪周报.pdf,/mnt/research/研报/天风证券/20170416-天风证券-量化择时及多因子跟踪周报.pdf,reports/天风证券/20170416-天风证券-量化择时及多因子跟踪周报.pdf,20170416-天风证券-量化择时及多因子跟踪周报.pdf,20170416-天风证券-量化择时及多因子跟踪周报,pdf,650762,2026-04-11T16:47:12.112899+00:00
399,天风证券,天风证券/20170621-天风证券-因子的事件化研究.pdf,/mnt/research/研报/天风证券/20170621-天风证券-因子的事件化研究.pdf,reports/天风证券/20170621-天风证券-因子的事件化研究.pdf,20170621-天风证券-因子的事件化研究.pdf,20170621-天风证券-因子的事件化研究,pdf,1791323,2026-04-11T16:47:10.146899+00:00
400,天风证券,天风证券/20170815-天风证券-MHKQ因子择时模型在A股中的应用.pdf,/mnt/research/研报/天风证券/20170815-天风证券-MHKQ因子择时模型在A股中的应用.pdf,reports/天风证券/20170815-天风证券-MHKQ因子择时模型在A股中的应用.pdf,20170815-天风证券-MHKQ因子择时模型在A股中的应用.pdf,20170815-天风证券-MHKQ因子择时模型在A股中的应用,pdf,1680941,2026-04-11T16:47:03.710900+00:00
401,天风证券,天风证券/20190327-天风证券-金工专题报告：A股公司治理类因子解析.pdf,/mnt/research/研报/天风证券/20190327-天风证券-金工专题报告：A股公司治理类因子解析.pdf,reports/天风证券/20190327-天风证券-金工专题报告：A股公司治理类因子解析.pdf,20190327-天风证券-金工专题报告：A股公司治理类因子解析.pdf,20190327-天风证券-金工专题报告：A股公司治理类因子解析,pdf,3300129,2026-04-11T16:46:57.440900+00:00
402,天风证券,天风证券/20190905-天风证券-市场微观结构探析系列之二：订单簿上的alpha.pdf,/mnt/research/研报/天风证券/20190905-天风证券-市场微观结构探析系列之二：订单簿上的alpha.pdf,reports/天风证券/20190905-天风证券-市场微观结构探析系列之二：订单簿上的alpha.pdf,20190905-天风证券-市场微观结构探析系列之二：订单簿上的alpha.pdf,20190905-天风证券-市场微观结构探析系列之二：订单簿上的alpha,pdf,1313038,2026-04-11T16:46:46.683901+00:00
403,天风证券,天风证券/20190925-天风证券-金工专题报告：如何刻画因子对收益的真实预测效果.pdf,/mnt/research/研报/天风证券/20190925-天风证券-金工专题报告：如何刻画因子对收益的真实预测效果.pdf,reports/天风证券/20190925-天风证券-金工专题报告：如何刻画因子对收益的真实预测效果.pdf,20190925-天风证券-金工专题报告：如何刻画因子对收益的真实预测效果.pdf,20190925-天风证券-金工专题报告：如何刻画因子对收益的真实预测效果,pdf,4841560,2026-04-11T16:46:43.113901+00:00
404,天风证券,天风证券/20230506-天风证券-因子跟踪周报：bp、股东持股比例因子表现较好.pdf,/mnt/research/研报/天风证券/20230506-天风证券-因子跟踪周报：bp、股东持股比例因子表现较好.pdf,reports/天风证券/20230506-天风证券-因子跟踪周报：bp、股东持股比例因子表现较好.pdf,20230506-天风证券-因子跟踪周报：bp、股东持股比例因子表现较好.pdf,20230506-天风证券-因子跟踪周报：bp、股东持股比例因子表现较好,pdf,621709,2026-04-11T16:46:23.869902+00:00
405,太平洋证券,太平洋证券/20240218-太平洋证券-基于交易异常的广义反转因子.pdf,/mnt/research/研报/太平洋证券/20240218-太平洋证券-基于交易异常的广义反转因子.pdf,reports/太平洋证券/20240218-太平洋证券-基于交易异常的广义反转因子.pdf,20240218-太平洋证券-基于交易异常的广义反转因子.pdf,20240218-太平洋证券-基于交易异常的广义反转因子,pdf,3708021,2026-04-11T16:46:22.227902+00:00
406,安信证券,安信证券/20170416-安信证券-规模成长全线回撤，关注股息率和交易类因子.pdf,/mnt/research/研报/安信证券/20170416-安信证券-规模成长全线回撤，关注股息率和交易类因子.pdf,reports/安信证券/20170416-安信证券-规模成长全线回撤，关注股息率和交易类因子.pdf,20170416-安信证券-规模成长全线回撤，关注股息率和交易类因子.pdf,20170416-安信证券-规模成长全线回撤，关注股息率和交易类因子,pdf,404714,2026-04-11T16:46:08.019903+00:00
407,安信证券,安信证券/20170611-安信证券-规模因子迎来反弹窗口，短期反转因子表现可期.pdf,/mnt/research/研报/安信证券/20170611-安信证券-规模因子迎来反弹窗口，短期反转因子表现可期.pdf,reports/安信证券/20170611-安信证券-规模因子迎来反弹窗口，短期反转因子表现可期.pdf,20170611-安信证券-规模因子迎来反弹窗口，短期反转因子表现可期.pdf,20170611-安信证券-规模因子迎来反弹窗口，短期反转因子表现可期,pdf,794686,2026-04-11T16:46:06.525903+00:00
408,安信证券,安信证券/20180722-安信证券-美股SmartBeta产品巡礼之三：价质因子.pdf,/mnt/research/研报/安信证券/20180722-安信证券-美股SmartBeta产品巡礼之三：价质因子.pdf,reports/安信证券/20180722-安信证券-美股SmartBeta产品巡礼之三：价质因子.pdf,20180722-安信证券-美股SmartBeta产品巡礼之三：价质因子.pdf,20180722-安信证券-美股SmartBeta产品巡礼之三：价质因子,pdf,766093,2026-04-11T16:46:03.526903+00:00
409,山西证券,山西证券/20131104-山西证券-基于一致预期的超额预期量化选股模型.pdf,/mnt/research/研报/山西证券/20131104-山西证券-基于一致预期的超额预期量化选股模型.pdf,reports/山西证券/20131104-山西证券-基于一致预期的超额预期量化选股模型.pdf,20131104-山西证券-基于一致预期的超额预期量化选股模型.pdf,20131104-山西证券-基于一致预期的超额预期量化选股模型,pdf,284379,2026-04-11T16:46:00.925904+00:00
